ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2018-07-12,7.241548508266901,6.104767363135289,8.108740288653864,7.241548508266901,7.241548508266901,-0.14012309447471696,-0.14012309447471696,-0.14012309447471696,0.13756428000021395,0.13756428000021395,0.13756428000021395,-0.2776873744749309,-0.2776873744749309,-0.2776873744749309,0.0,0.0,0.0,7.101425413792184
2018-07-13,7.248642740609101,6.03997404408643,8.198668151218424,7.248642740609101,7.248642740609101,-0.14473967392863107,-0.14473967392863107,-0.14473967392863107,0.1367540687848638,0.1367540687848638,0.1367540687848638,-0.28149374271349487,-0.28149374271349487,-0.28149374271349487,0.0,0.0,0.0,7.10390306668047
2018-07-16,7.269925437635705,6.0463388643409015,8.158065910733322,7.269925437635705,7.269925437635705,-0.18545914073716996,-0.18545914073716996,-0.18545914073716996,0.10754937908389528,0.10754937908389528,0.10754937908389528,-0.2930085198210652,-0.2930085198210652,-0.2930085198210652,0.0,0.0,0.0,7.084466296898535
2018-07-17,7.277019669977907,6.060634161672568,8.159457758117213,7.277019669977907,7.277019669977907,-0.19905377986319348,-0.19905377986319348,-0.19905377986319348,0.098086781470913,0.098086781470913,0.098086781470913,-0.2971405613341065,-0.2971405613341065,-0.2971405613341065,0.0,0.0,0.0,7.077965890114713
2018-07-18,7.284113902320109,6.060693052825205,8.097527712929196,7.284113902320109,7.284113902320109,-0.1709178068481836,-0.1709178068481836,-0.1709178068481836,0.1306351233597474,0.1306351233597474,0.1306351233597474,-0.301552930207931,-0.301552930207931,-0.301552930207931,0.0,0.0,0.0,7.113196095471925
2018-07-19,7.291208134662311,6.08582197372954,8.143097181801174,7.291208134662311,7.291208134662311,-0.16875864242121266,-0.16875864242121266,-0.16875864242121266,0.13756427999952675,0.13756427999952675,0.13756427999952675,-0.3063229224207394,-0.3063229224207394,-0.3063229224207394,0.0,0.0,0.0,7.122449492241098
2018-07-20,7.298302367004511,6.08875708592489,8.113348884916961,7.298302367004511,7.298302367004511,-0.1747687541738985,-0.1747687541738985,-0.1747687541738985,0.1367540687845303,0.1367540687845303,0.1367540687845303,-0.3115228229584288,-0.3115228229584288,-0.3115228229584288,0.0,0.0,0.0,7.123533612830612
2018-07-23,7.319585064031115,6.053497323395538,8.132307472990147,7.319585064031115,7.319585064031115,-0.22275091559907934,-0.22275091559907934,-0.22275091559907934,0.10754937908444724,0.10754937908444724,0.10754937908444724,-0.33030029468352656,-0.33030029468352656,-0.33030029468352656,0.0,0.0,0.0,7.096834148432035
2018-07-24,7.3266792963733165,6.099730916103982,8.166097476162568,7.3266792963733165,7.3266792963733165,-0.2396741612371504,-0.2396741612371504,-0.2396741612371504,0.09808678147105593,0.09808678147105593,0.09808678147105593,-0.33776094270820634,-0.33776094270820634,-0.33776094270820634,0.0,0.0,0.0,7.087005135136166
2018-07-25,7.333773528715518,6.084138820023273,8.157705123445494,7.333773528715518,7.333773528715518,-0.21522277877878487,-0.21522277877878487,-0.21522277877878487,0.13063512336042252,0.13063512336042252,0.13063512336042252,-0.3458579021392074,-0.3458579021392074,-0.3458579021392074,0.0,0.0,0.0,7.118550749936733
2018-07-26,7.34086776105772,6.062817205310638,8.140508474436752,7.34086776105772,7.34086776105772,-0.21702356926459762,-0.21702356926459762,-0.21702356926459762,0.1375642799995246,0.1375642799995246,0.1375642799995246,-0.35458784926412223,-0.35458784926412223,-0.35458784926412223,0.0,0.0,0.0,7.123844191793123
