ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2013-09-17,5.2023090000000005,3.9046255615972965,5.93086193112037,5.2023090000000005,5.2023090000000005,-0.25514912681894636,-0.25514912681894636,-0.25514912681894636,-0.01862135411605859,-0.01862135411605859,-0.01862135411605859,-0.23652777270288777,-0.23652777270288777,-0.23652777270288777,0.0,0.0,0.0,4.947159873181054
2013-09-17,5.2023090000000005,3.9131972389477743,6.007153186832797,5.2023090000000005,5.2023090000000005,-0.25514912681894636,-0.25514912681894636,-0.25514912681894636,-0.01862135411605859,-0.01862135411605859,-0.01862135411605859,-0.23652777270288777,-0.23652777270288777,-0.23652777270288777,0.0,0.0,0.0,4.947159873181054
2013-09-18,5.203308898914355,3.910401723201258,6.042254217168955,5.203308898914355,5.203308898914355,-0.22406694265546026,-0.22406694265546026,-0.22406694265546026,0.004967824685986243,0.004967824685986243,0.004967824685986243,-0.22903476734144648,-0.22903476734144648,-0.22903476734144648,0.0,0.0,0.0,4.979241956258895
2013-09-18,5.203308898914355,4.008532562715578,5.9812941383799005,5.203308898914355,5.203308898914355,-0.22406694265546026,-0.22406694265546026,-0.22406694265546026,0.004967824685986243,0.004967824685986243,0.004967824685986243,-0.22903476734144648,-0.22903476734144648,-0.22903476734144648,0.0,0.0,0.0,4.979241956258895
2013-09-19,5.20430879782871,3.9647306987687587,6.060185072338071,5.20430879782871,5.20430879782871,-0.21153183433111977,-0.21153183433111977,-0.21153183433111977,0.010285800000064778,0.010285800000064778,0.010285800000064778,-0.22181763433118454,-0.22181763433118454,-0.22181763433118454,0.0,0.0,0.0,4.99277696349759
2013-09-19,5.20430879782871,4.011129811986428,5.95075512718546,5.20430879782871,5.20430879782871,-0.21153183433111977,-0.21153183433111977,-0.21153183433111977,0.010285800000064778,0.010285800000064778,0.010285800000064778,-0.22181763433118454,-0.22181763433118454,-0.22181763433118454,0.0,0.0,0.0,4.99277696349759
2013-09-20,5.205308696743065,3.957651841275582,6.026338155697026,5.205308696743065,5.205308696743065,-0.21864083653122318,-0.21864083653122318,-0.21864083653122318,-0.003635225751019314,-0.003635225751019314,-0.003635225751019314,-0.21500561078020386,-0.21500561078020386,-0.21500561078020386,0.0,0.0,0.0,4.986667860211841
2013-09-20,5.205308696743065,4.025257285125825,6.045799188191421,5.205308696743065,5.205308696743065,-0.21864083653122318,-0.21864083653122318,-0.21864083653122318,-0.003635225751019314,-0.003635225751019314,-0.003635225751019314,-0.21500561078020386,-0.21500561078020386,-0.21500561078020386,0.0,0.0,0.0,4.986667860211841
2013-09-23,5.208308393486128,4.0178163852166655,6.064036712154165,5.208308393486128,5.208308393486128,-0.2114790638872841,-0.2114790638872841,-0.2114790638872841,-0.013357082955458965,-0.013357082955458965,-0.013357082955458965,-0.19812198093182512,-0.19812198093182512,-0.19812198093182512,0.0,0.0,0.0,4.996829329598844
2013-09-23,5.208308393486128,3.902034011991671,6.070678346812767,5.208308393486128,5.208308393486128,-0.2114790638872841,-0.2114790638872841,-0.2114790638872841,-0.013357082955458965,-0.013357082955458965,-0.013357082955458965,-0.19812198093182512,-0.19812198093182512,-0.19812198093182512,0.0,0.0,0.0,4.996829329598844
2013-09-24,5.2093082924004825,3.9260161573699945,5.991550439516215,5.2093082924004825,5.2093082924004825,-0.2125808788159525,-0.2125808788159525,-0.2125808788159525,-0.018621354115664592,-0.018621354115664592,-0.018621354115664592,-0.19395952470028788,-0.19395952470028788,-0.19395952470028788,0.0,0.0,0.0,4.99672741358453
2013-09-24,5.2093082924004825,4.03835036442498,5.957829106107874,5.2093082924004825,5.2093082924004825,-0.2125808788159525,-0.2125808788159525,-0.2125808788159525,-0.018621354115664592,-0.018621354115664592,-0.018621354115664592,-0.19395952470028788,-0.19395952470028788,-0.19395952470028788,0.0,0.0,0.0,4.99672741358453
2013-09-25,5.210308191314837,4.023934686384145,6.040440975743809,5.210308191314837,5.210308191314837,-0.18564037303628872,-0.18564037303628872,-0.18564037303628872,0.0049678246854563575,0.0049678246854563575,0.0049678246854563575,-0.1906081977217451,-0.1906081977217451,-0.1906081977217451,0.0,0.0,0.0,5.024667818278549
